Brand,Store Name,Address,City,State,Zipcode,Phone,Latitude,Longitude
McDonald's,McDonald's - Voorhees,702-2 Berlin Rd,Voorhees,NJ,8043,(856) 566-9670,39.852096,-74.981092
McDonald's,McDonald's - Trafalgar,706 W Trafalger Pointe Way,Trafalgar,IN,46181,(317) 878-4243,39.411174,-86.157299
McDonald's,McDonald's - Grand Terrace,22257 Barton Rd,Grand Terrace,CA,92313,(909) 824-6000,34.033501,-117.319093
McDonald's,McDonald's - El Paso,7555 N Mesa St,El Paso,TX,79912,(915) 584-8890,31.836163,-106.565288
McDonald's,McDonald's - Greencastle,721 Buchanan Trl E,Greencastle,PA,17225,(717) 597-2589,39.786693,-77.711214
McDonald's,McDonald's - Las Vegas,6990 S Rainbow Road,Las Vegas,NV,89118,(702) 269-7640,36.061777,-115.241972
McDonald's,McDonald's - Redwood City,709 Woodside Rd,Redwood City,CA,94063,(650) 568-3319,37.467598,-122.22363
McDonald's,McDonald's - Louisville,12627 Taylorsville Rd,Louisville,KY,40299,(502) 266-7656,38.188278,-85.516608
McDonald's,McDonald's - Chicago,Terminal 3 Concourse K,Chicago,IL,60666,(773) 686-1176,41.974841,-87.89852
McDonald's,McDonald's - Littleton,10177 W Progress,Littleton,CO,80127,(303) 973-4440,39.622911,-105.111319
McDonald's,McDonald's - Fishersville,715 Tinkling Spring Rd,Fishersville,VA,22939,(540) 337-0420,38.081827,-78.991482
McDonald's,McDonald's - Rochester,161 Wakefield St,Rochester,NH,3867,(603) 332-9848,43.315048,-70.976814
McDonald's,McDonald's - Evansville,19700 Us Hwy 41 N,Evansville,IN,47725,(812) 867-0480,38.158076,-87.551809
McDonald's,McDonald's - Woodbury,444 N Broad St,Woodbury,NJ,8096,(856) 251-9224,39.842786,-75.149011
McDonald's,McDonald's - Sun City,10040 W Bell Rd,Sun City,AZ,85373,(623) 977-8667,33.638601,-112.276869
McDonald's,McDonald's - Abbeville,2716 Us Highway 431 South,Abbeville,AL,36310,(334) 585-0715,31.55032,-85.285607
McDonald's,McDonald's - Knoxville,9526 S Northshore Dr Sw,Knoxville,TN,37921,(865) 539-9600,35.861059,-84.068175
McDonald's,McDonald's - Annaville,11202 Leopard St,Annaville,TX,78410,(361) 242-9103,27.846607,-97.586501
McDonald's,McDonald's - Marshalltown,3402 S Center St,Marshalltown,IA,50158,(641) 752-6902,42.005481,-92.911545
McDonald's,McDonald's - Columbus,601 E 8th Ave N,Columbus,MT,59019,(406) 322-5772,45.643975,-109.247617
McDonald's,McDonald's - League City,2550 E League City Parkway,League City,TX,77573,(281) 334-8947,29.5042,-95.043882
McDonald's,McDonald's - Clintwood,116 Colley Shopping Center Dr,Clintwood,VA,24228,(276) 926-6983,37.150863,-82.474042
McDonald's,McDonald's - Blue Ash,4140 Hunt Rd,Blue Ash,OH,45236,(513) 793-9870,39.226463,-84.396935
McDonald's,McDonald's - Lake Mary,4210 W Lake Mary Blvd,Lake Mary,FL,32746-3349,(407) 333-3368,28.756756,-81.351102
McDonald's,McDonald's - Santa Ana,18601 Airport Way Concourse B,Santa Ana,CA,92707-5200,(949) 252-6102,33.678501,-117.862015
McDonald's,McDonald's - Nevada,201 W Austin Blvd,Nevada,MO,64772-3343,(417) 283-2080,37.836834,-94.358484
McDonald's,McDonald's - Lincoln,5327 Cornhusker Hwy,Lincoln,NE,68504-1428,(402) 464-0973,40.855294,-96.646757
McDonald's,McDonald's - Hempstead,1005 Austin St,Hempstead,TX,77445-4516,(979) 826-8515,30.096933,-96.078783
McDonald's,McDonald's - Lomita,1728 Lomita Blvd,Lomita,CA,90717,(310) 530-6505,33.797634,-118.308525
McDonald's,McDonald's - Bensenville,630 N Rt 83,Bensenville,IL,60106,(630) 694-1448,41.972683,-87.959953
McDonald's,McDonald's - Ocala,8240 Sr 200,Ocala,FL,34481,(352) 304-8117,29.079698,-82.255635
McDonald's,McDonald's - Muskogee,140 W Shawnee,Muskogee,OK,74401-4147,(918) 682-5730,35.770989,-95.359352
McDonald's,McDonald's - Longmont,245 S Main,Longmont,CO,80501-6423,(303) 776-9383,40.153523,-105.103179
McDonald's,McDonald's - Leavenworth,1250 Hwy 2,Leavenworth,WA,98826,(509) 548-3502,47.598405,-120.656389
McDonald's,McDonald's - Antioch,2424 Mahogany Way,Antioch,CA,94509-2966,(925) 778-2186,38.003803,-121.834503
McDonald's,McDonald's - Sainte Genevieve,706 Ste Geneviewe Drive,Sainte Genevieve,MO,63670,(573) 883-2271,37.967709,-90.049355
McDonald's,McDonald's - Odessa,5900 E I-20,Odessa,TX,79761,(432) 362-0283,31.864584,-102.301962
McDonald's,McDonald's - Laramie,3000 Grand Ave,Laramie,WY,82070-5105,(307) 745-3600,41.308638,-105.556927
McDonald's,McDonald's - Russells Point,431 E Main,Russells Point,OH,43348-9601,(937) 843-5251,40.469883,-83.889527
McDonald's,McDonald's - Killen,1001 Hwy 72,Killen,AL,35645,(256) 757-4040,34.85655,-87.553783
McDonald's,McDonald's - Newport,2500 Malcolm Avenue,Newport,AR,72112,(870) 201-1550,35.607487,-91.251411
McDonald's,McDonald's - Clinton Township,35025 Harper Avenue,Clinton Township,MI,48035,(586) 791-6680,42.55574,-82.870965
McDonald's,McDonald's - Grandville,2980 44th Street,Grandville,MI,49418,(616) 534-5675,42.884165,-85.738159
McDonald's,McDonald's - Loveland,1620 Fox Trail Dr,Loveland,CO,80538,(970) 663-5065,40.408859,-105.001582
McDonald's,McDonald's - Bellevue,1401 156th Ave Ne,Bellevue,WA,98004,(425) 746-3432,47.622584,-122.132783
McDonald's,McDonald's - Philadelphia,7901 Oxford Ave,Philadelphia,PA,19111,(215) 725-8650,40.074102,-75.084368
McDonald's,McDonald's - Nogales,470 W Mariposa Rd,Nogales,AZ,85621,(520) 761-3797,31.366912,-110.939724
McDonald's,McDonald's - Woodridge,2310 W 75th St,Woodridge,IL,60517-2301,(630) 852-3546,41.751109,-88.039479
McDonald's,McDonald's - Sullivan,6 Es Service Road,Sullivan,MO,63080,(573) 468-8113,38.218593,-91.162562
McDonald's,McDonald's - Acoma,I-40 Exit 102,Acoma,NM,87034,(505) 552-9013,35.076563,-107.557149
McDonald's,McDonald's - Costa Mesa,635 West 19th Street,Costa Mesa,CA,92627,(949) 631-1943,33.643192,-117.924782
McDonald's,McDonald's - Fairfield,3500 Nelson Road,Fairfield,CA,94533,(707) 426-4734,38.293484,-122.030807
McDonald's,McDonald's - Macedon,1241 Pittsford-Palmyra Road,Macedon,NY,14502,(315) 986-2649,43.065077,-77.318068
McDonald's,McDonald's - Oconomowoc,880 E Wisconsin Ave,Oconomowoc,WI,53066-3150,(262) 567-6369,43.107287,-88.483398
McDonald's,McDonald's - Hurst,1401 W Pipeline Rd,Hurst,TX,76053-4628,(817) 284-4572,32.82326,-97.202391
McDonald's,McDonald's - Largo,12976 Seminole Blvd,Largo,FL,33778,(727) 581-5282,27.890754,-82.787622
McDonald's,McDonald's - Denver,Concourse B-8900 Pena Blvd,Denver,CO,80249,(303) 342-9050,39.859071,-104.673579
McDonald's,McDonald's - Romulus,8019 Merriman Rd,Romulus,MI,48174,(734) 728-4264,42.246231,-83.347023
McDonald's,McDonald's - Atkins,1202 N Church Street,Atkins,AR,72823,(479) 641-1177,35.254738,-92.936737
McDonald's,McDonald's - Zeeland,8531 Homestead Drive,Zeeland,MI,49464,(616) 772-9512,42.809986,-85.992854
McDonald's,McDonald's - Dallas,7233 John W. Carpenter Freeway,Dallas,TX,75247,(214) 634-3456,32.816494,-96.870769
McDonald's,McDonald's - Miami,3501 Biscayne Blvd,Miami,FL,33181,(305) 573-6064,25.809965,-80.189163
McDonald's,McDonald's - Fort Collins,1250 W Elizabeth St,Fort Collins,CO,80525-4509,(970) 221-4578,40.575058,-105.100002
McDonald's,McDonald's - Kissimmee,4444 W Vine St,Kissimmee,FL,34746-5315,(407) 397-3312,28.301731,-81.458823
McDonald's,McDonald's - River Ridge,9601 Jefferson Hwy,River Ridge,LA,70123,(504) 737-2129,29.956277,-90.217034
McDonald's,McDonald's - Chicago,600 N Clark,Chicago,IL,60610-3702,(312) 867-0455,41.89287,-87.631553
McDonald's,McDonald's - Springfield,1 Chester Road,Springfield,VT,5156,(802) 885-3820,43.304049,-72.492929
McDonald's,McDonald's - Austin,5516 N Lamar,Austin,TX,78751,(512) 467-0320,30.323731,-97.728334
McDonald's,McDonald's - Port Hueneme,401 W Channel Islands Blvd,Port Hueneme,CA,93041,(805) 985-3298,34.176456,-119.208878
McDonald's,McDonald's - Waukee,125 Laurel St,Waukee,IA,50263,(515) 987-3621,41.614424,-93.868218
McDonald's,McDonald's - Broken Arrow,1250 E Albany St,Broken Arrow,OK,74012,(918) 355-0378,36.075894,-95.778199
McDonald's,McDonald's - East Brunswick,730 Route 18 North,East Brunswick,NJ,8816,(732) 613-8088,40.428017,-74.382339
McDonald's,McDonald's - Fort Worth,2451 Meacham Boulevard,Fort Worth,TX,76106,(817) 625-8825,32.824861,-97.314566
McDonald's,McDonald's - Flora,Us Hwy 50,Flora,IL,62839,(618) 662-5555,38.679365,-88.490314
McDonald's,McDonald's - Clinton,2301 Red Wheat,Clinton,OK,73601-5315,(580) 323-0295,35.501158,-98.988129
McDonald's,McDonald's - St. Paul,1841 Suburban Ave,St. Paul,MN,55119,(651) 739-0395,44.950268,-93.022446
McDonald's,McDonald's - Oakland,7200 Hwy 64,Oakland,TN,38060,(901) 466-9777,35.228572,-89.515651
McDonald's,McDonald's - Bolingbrook,100 N Bolingbrook Dr,Bolingbrook,IL,60440,(630) 739-0080,41.699063,-88.067898
McDonald's,McDonald's - Weatherford,105 N Washington,Weatherford,OK,73096,(580) 774-1000,35.526973,-98.694554
McDonald's,McDonald's - Sedro Woolley,1017 Hodgin Street,Sedro Woolley,WA,98284,(360) 856-2822,48.501653,-122.257746
McDonald's,McDonald's - Fort Lauderdale,2700 N Federal Hwy,Fort Lauderdale,FL,33306,(954) 564-2910,26.16126,-80.115819
McDonald's,McDonald's - Stilwell,201 W Locust St,Stilwell,OK,74960,(918) 797-2111,35.808875,-94.629442
McDonald's,McDonald's - Spokane,South 15 Havana,Spokane,WA,99202,(509) 535-0877,47.65691,-117.346133
McDonald's,McDonald's - Torrance,5019 Torrance Blvd,Torrance,CA,90503-4115,(310) 542-3167,33.837914,-118.367485
McDonald's,McDonald's - Aurora,16891 E Iliff,Aurora,CO,80013-1136,(303) 751-4580,39.674167,-104.791611
McDonald's,McDonald's - Brockton,664 Crescent St Route 27,Brockton,MA,2302,(508) 586-4594,42.081257,-70.991867
McDonald's,McDonald's - Sophia,Route 16 Lester Square,Sophia,WV,25921,(304) 683-4482,37.728156,-81.243619
McDonald's,McDonald's - Marietta,1195 Powder Sprgs Rd,Marietta,GA,30064,(770) 421-0722,33.9234,-84.575376
McDonald's,McDonald's - Wilmington,101 New Rd,Wilmington,DE,19805-4117,(302) 656-2010,39.741454,-75.583418
McDonald's,McDonald's - Forest,327 Woodlawn Dr,Forest,MS,39074,(601) 469-2041,32.367929,-89.479752
McDonald's,McDonald's - Houston,5301 East Fwy,Houston,TX,77020-4758,(832) 527-0367,29.774933,-95.317069
McDonald's,McDonald's - Cottage Grove,1520 Gateway Blvd,Cottage Grove,OR,97424-1262,(541) 942-0024,43.803506,-123.044917
McDonald's,McDonald's - Conway,705 Salem Road,Conway,AR,72034,(501) 327-0444,35.087651,-92.472137
McDonald's,McDonald's - Macomb,18001 Hall Rd,Macomb,MI,48044,(586) 263-6869,42.628954,-82.941587
McDonald's,McDonald's - Gettysburg,1090 York Rd,Gettysburg,PA,17325,(717) 337-1030,39.84164,-77.206933
McDonald's,McDonald's - Methuen,110 Pleasant Valley St,Methuen,MA,1844,(978) 687-9831,42.743771,-71.15107
McDonald's,McDonald's - Cortland,2171 Millennium Blvd,Cortland,OH,44410,(330) 372-1112,41.27685,-80.774767
McDonald's,McDonald's - New Roads,440 Hospital Road,New Roads,LA,70760,(225) 638-9300,30.687673,-91.466207
McDonald's,McDonald's - Newport News,652 J Clyde Morris Blvd,Newport News,VA,23601,(757) 599-3044,37.075299,-76.470188
McDonald's,McDonald's - Champaign,501 North Mattis,Champaign,IL,61821,(217) 359-0588,40.120573,-88.277416
McDonald's,McDonald's - Tampa,3411 Busch Blvd,Tampa,FL,33612,(813) 988-6700,28.032253,-82.422232
McDonald's,McDonald's - Carmichael,5100 Fair Oaks Blvd,Carmichael,CA,95608,(916) 971-6920,38.595651,-121.345114
McDonald's,McDonald's - Everett,7920 Evergreen Way,Everett,WA,98203,(425) 353-6267,47.925795,-122.225411
McDonald's,McDonald's - Greenup,1519 Seaton Avenu,Greenup,KY,41144-1222,(606) 473-5660,38.567736,-82.827589
McDonald's,McDonald's - Norfolk,"Pier 12, Norfolk Naval Station",Norfolk,VA,23511,(757) 390-3071,36.955141,-76.324439
McDonald's,McDonald's - Stamford,1103 E Main St,Stamford,CT,6901,(203) 359-9238,41.057156,-73.515327
McDonald's,McDonald's - Gastonia,2998 E Franklin Blvd,Gastonia,NC,28054,(704) 853-3716,35.259623,-81.125185
McDonald's,McDonald's - Hutchinson,20 E 4th St,Hutchinson,KS,67501-6933,(620) 665-5642,38.057581,-97.930707
McDonald's,McDonald's - Castaic,27701 W Lake Hughes Rd,Castaic,CA,91384,(661) 295-1623,34.497082,-118.623611
McDonald's,McDonald's - Pasadena,1107 S Shaver St,Pasadena,TX,77506,(713) 472-0701,29.693458,-95.21033
McDonald's,McDonald's - Holland,1190 Washington Ave,Holland,MI,49423-5293,(616) 392-6977,42.755534,-86.117137
McDonald's,McDonald's - Edwardsburg,68889 M 62,Edwardsburg,MI,49112,(269) 663-3132,41.798022,-86.07845
McDonald's,McDonald's - Brighton,9437 Lee Rd,Brighton,MI,48116,(810) 229-8436,42.507147,-83.761089
McDonald's,McDonald's - Cullman,6065 Al Hwy 157,Cullman,AL,35057,(256) 734-4258,34.206626,-86.876561
McDonald's,McDonald's - Ashburn,43210 Southern Walk Plz,Ashburn,VA,20148,(703) 729-7906,39.008466,-77.507102
McDonald's,McDonald's - Las Cruces,2495 N Main,Las Cruces,NM,88005,(575) 525-8108,32.332585,-106.782682
McDonald's,McDonald's - Meriden,533 South Broad St,Meriden,CT,6450,(203) 639-1011,41.508577,-72.80803
McDonald's,McDonald's - Overland Park,10460 W 103rd St,Overland Park,KS,66204,(913) 438-8880,38.9426,-94.701631
McDonald's,McDonald's - Pendleton,9000 West Interpark Drive,Pendleton,IN,46064,(317) 485-4244,39.992353,-85.84442
McDonald's,McDonald's - Jamestown,817 20th St Sw,Jamestown,ND,58401-6132,(701) 252-9538,46.887832,-98.720958
McDonald's,McDonald's - Louisa,406 E. Main St.,Louisa,VA,23093,(540) 967-2878,38.019927,-77.994871
McDonald's,McDonald's - Medford,3611 Crater Lake Hwy,Medford,OR,97504,(541) 857-2904,42.366328,-122.856608
McDonald's,McDonald's - Union City,61 N Main St,Union City,PA,16438,(814) 663-1113,41.900731,-79.845136
McDonald's,McDonald's - Albany,Empire State Plza/Conc Level,Albany,NY,12220,(518) 432-0340,42.649995,-73.759686
McDonald's,McDonald's - Alamo,1018 Frontage Rd,Alamo,TX,78516,(956) 283-1130,26.192024,-98.121404
McDonald's,McDonald's - Kissimmee,5725 W Irlo Bronson Memorial Pky,Kissimmee,FL,34746,(407) 396-6465,28.333526,-81.513709
McDonald's,McDonald's - Tampa,10410 N Dale Mabry,Tampa,FL,33618,(813) 961-8952,28.045112,-82.505389
McDonald's,McDonald's - Wesley Chapel,34367 Sr 54,Wesley Chapel,FL,33545,(813) 782-1698,28.219359,-82.247871
McDonald's,McDonald's - Hayesville,37 Hwy 64 East,Hayesville,NC,28904,(828) 389-2600,35.03536,-83.819568
McDonald's,McDonald's - Nottingham,8118 Perry Hills Ct (Wm# 2045),Nottingham,MD,21236,(410) 661-2470,39.379152,-76.510243
McDonald's,McDonald's - Chester,12530 Jefferson Davis Highway,Chester,VA,23831,(804) 748-9328,37.353586,-77.413303
McDonald's,McDonald's - Dallas,5337 E Grand Ave,Dallas,TX,75223,(214) 827-1079,32.791945,-96.749945
McDonald's,McDonald's - Rosemead,8548 E Valley Blvd,Rosemead,CA,91770,(626) 571-9604,34.080144,-118.082279
McDonald's,McDonald's - Rialto,111 W Baseline Rd,Rialto,CA,92376,(909) 820-5788,34.121078,-117.370919
McDonald's,McDonald's - Hialeah,5995 W 24th Ave,Hialeah,FL,33016-4429,(305) 828-2264,25.876749,-80.330895
McDonald's,McDonald's - Louisville,939 Dillon Rd,Louisville,CO,80027,(303) 666-9033,39.96126,-105.162707
McDonald's,McDonald's - Kansas City,3725 State Avenue,Kansas City,KS,66102-3830,(913) 371-0606,39.116307,-94.672279
McDonald's,McDonald's - Columbus,2520 South Hamilton Road,Columbus,OH,43232-4952,(614) 759-1696,39.925161,-82.878906
McDonald's,McDonald's - Columbus,821 E 17th Ave,Columbus,OH,43211,(614) 421-2984,40.000528,-82.985715
McDonald's,McDonald's - Denver,3790 Quebec St,Denver,CO,80238,(303) 321-3170,39.769024,-104.902018
McDonald's,McDonald's - Aurora,Galena & Locust,Aurora,IL,60506,(630) 801-1641,41.760291,-88.321803
McDonald's,McDonald's - Gaithersburg,19230 Woodfield Rd,Gaithersburg,MD,20879,(301) 330-9438,39.172054,-77.153435
McDonald's,McDonald's - Anderson,331 Sc Hwy 28 Byp,Anderson,SC,29624,(864) 226-4377,34.481038,-82.663217
McDonald's,McDonald's - Advance,33468 State Hwy 25,Advance,MO,63730,(573) 722-3500,37.105002,-89.90391
McDonald's,McDonald's - Gladstone,820 E Berkeley St,Gladstone,OR,97027,(503) 557-9951,45.383033,-122.582054
McDonald's,McDonald's - Rushville,1602 N Main St,Rushville,IN,46173-1121,(765) 932-5545,39.625615,-85.444402
McDonald's,McDonald's - Tucson,4495 N Oracle Rd,Tucson,AZ,85705-1635,(520) 888-6790,32.287888,-110.978756
McDonald's,McDonald's - Roanoke,1100 N Highway 377,Roanoke,TX,76262,(817) 491-3502,33.009202,-97.223017
McDonald's,McDonald's - Port Lavaca,801 S Hwy 35 Byp,Port Lavaca,TX,77979-2415,(361) 552-4442,28.619561,-96.639279
McDonald's,McDonald's - St. Charles,3900 E Main St,St. Charles,IL,60174,(630) 443-6015,41.921891,-88.261846
McDonald's,McDonald's - Canyon,200 23rd St,Canyon,TX,79015,(806) 655-9502,34.981629,-101.919694
McDonald's,McDonald's - Elkin,479 Cc Camp Road,Elkin,NC,28621,(336) 526-1086,36.274932,-80.843589
McDonald's,McDonald's - Dana Point,34277 South Pacific Coast Highway,Dana Point,CA,92629-2823,(949) 661-2643,33.465313,-117.689796
McDonald's,McDonald's - Dinuba,1725 E El Monte Way,Dinuba,CA,93618-9317,(559) 591-1456,36.545885,-119.376627
McDonald's,McDonald's - Pataskala,103 Etna Crest Blvd,Pataskala,OH,43062,(740) 964-9920,39.951529,-82.683956
McDonald's,McDonald's - Hanford,110 N 12th Ave,Hanford,CA,93230,(559) 587-4558,36.323174,-119.673378
McDonald's,McDonald's - Lincoln,2600 S 48th St,Lincoln,NE,68506-2502,(402) 488-7083,40.785175,-96.65301
McDonald's,McDonald's - Toledo,1405 S Byrne Rd,Toledo,OH,43614,(419) 385-1385,41.614022,-83.62525
McDonald's,McDonald's - D'Iberville,10536 D'Iberville Blvd,D'Iberville,MS,39540,(228) 392-5036,30.44077,-88.897597
McDonald's,McDonald's - Bakersfield,8400 Rosedale Highway,Bakersfield,CA,93312,(661) 589-8501,35.386298,-119.095736
McDonald's,McDonald's - Geneseo,4162 Lakeville Rd,Geneseo,NY,14454,(585) 243-0509,42.795081,-77.794502
McDonald's,McDonald's - Needham,340 Chestnut St,Needham,MA,2492,(781) 444-8592,42.274288,-71.237457
McDonald's,McDonald's - Conyers,2320 Salem Road,Conyers,GA,30013,(770) 602-9969,33.627376,-83.976963
McDonald's,McDonald's - West Milwaukee,1120 Miller Parkway,West Milwaukee,WI,53215,(414) 647-8434,43.020159,-87.969037
McDonald's,McDonald's - Denton,2120 Loop 288,Denton,TX,76205,(940) 591-7850,33.190135,-97.103692
McDonald's,McDonald's - Redford Township,25830 Plymouth Rd,Redford Township,MI,48239,(313) 937-8210,42.371326,-83.295776
McDonald's,McDonald's - Troy,491 Elmira St,Troy,PA,16947,(570) 297-5009,41.789396,-76.78055
McDonald's,McDonald's - Bartlesville,606 Se Washington Blvd,Bartlesville,OK,74003,(918) 333-6060,36.746394,-95.934694
McDonald's,McDonald's - San Antonio,4422 W Commerce St,San Antonio,TX,78237-1669,(210) 438-5020,29.429916,-98.549199
McDonald's,McDonald's - Brooklyn,606 Neptune Ave,Brooklyn,NY,11224,(718) 996-1029,40.579582,-73.975105
McDonald's,McDonald's - Chattanooga,1735 Ooltewah Ringgold Road,Chattanooga,TN,37363,(423) 894-4913,34.998877,-85.095465
McDonald's,McDonald's - New Market,171 W Old Crossroad,New Market,VA,22844,(540) 740-8484,38.648006,-78.674443
McDonald's,McDonald's - Jericho,105 Jericho Tpke,Jericho,NY,11753,(516) 876-0140,40.779629,-73.560005
McDonald's,McDonald's - Memphis,7101 Winchester Road,Memphis,TN,38125,(901) 590-0685,35.048562,-89.826692
McDonald's,McDonald's - Houston,2017 S Main,Houston,TX,77002-8833,(713) 650-0426,29.748756,-95.37086
McDonald's,McDonald's - Worland,1700 Big Horn Ave,Worland,WY,82401,(307) 347-2790,44.016507,-107.945311
McDonald's,McDonald's - Greenville,2200 Augusta Rd,Greenville,SC,29605,(864) 233-0686,34.823701,-82.393697
McDonald's,McDonald's - Philadelphia,120 W Oregon,Philadelphia,PA,19148,(267) 541-2117,39.913805,-75.151145
McDonald's,McDonald's - Ames,129 South Duff,Ames,IA,50010,(515) 232-1234,42.021878,-93.610918
McDonald's,McDonald's - Ironwood,337 East Cloverland Drive,Ironwood,MI,49938-1307,(906) 932-4240,46.462837,-90.164947
McDonald's,McDonald's - Denham Springs,31707 La Hwy 16,Denham Springs,LA,70726,(225) 791-4002,30.527921,-90.956733
McDonald's,McDonald's - Saint Lawrence,2730 Perkiomen Ave,Saint Lawrence,PA,19606,(610) 779-9929,40.327341,-75.881014
McDonald's,McDonald's - Thornton,12875 Quebec St,Thornton,CO,80602,(720) 872-2395,39.92967,-104.904038
McDonald's,McDonald's - Roseville,27901 Gratiot Ave,Roseville,MI,48066,(586) 777-6698,42.501617,-82.934555
McDonald's,McDonald's - Lancaster,1434 Manheim Pike,Lancaster,PA,17601,(717) 394-3417,40.070847,-76.333503
McDonald's,McDonald's - Worcester,766 W Boylston St,Worcester,MA,1606,(508) 852-1350,42.319057,-71.795265
McDonald's,McDonald's - Georgetown,620 S Interstate 35,Georgetown,TX,78628,(512) 863-5312,30.645204,-97.692036
McDonald's,McDonald's - Winchester,210 Kernstown Commons Boulevard,Winchester,VA,22602,(540) 868-0126,39.119655,-78.196369
McDonald's,McDonald's - Merrill,3400 E Main St,Merrill,WI,54452-9001,(715) 536-6176,45.178453,-89.651625
McDonald's,McDonald's - Elmhurst,920 N York Rd,Elmhurst,IL,60126-5115,(630) 832-9633,41.927692,-87.940201
McDonald's,McDonald's - Boynton Beach,1799 N Congress Blvd,Boynton Beach,FL,33435,(561) 369-1550,26.544195,-80.091105
McDonald's,McDonald's - Austin,9422 N Lamar Blvd,Austin,TX,78753-4106,(512) 837-2772,30.364144,-97.696916
McDonald's,McDonald's - San Leandro,130 Greenhouse Marketplace,San Leandro,CA,94578,(510) 351-1834,37.6884,-122.138611
McDonald's,McDonald's - Pittsburgh,801 Allegheny Ave,Pittsburgh,PA,15233,(412) 322-6660,40.450829,-80.019001
McDonald's,McDonald's - Everett,316 S Everett Mall Way,Everett,WA,98204-2782,(425) 347-8599,47.908213,-122.226905
McDonald's,McDonald's - Garwood,216 North Ave,Garwood,NJ,7027,(908) 789-1299,40.654099,-74.321083
McDonald's,McDonald's - Shelby,33300 385th St,Shelby,IA,51570,(712) 207-2220,41.496409,-95.452182
McDonald's,McDonald's - Standish,515 S Us Hwy 23,Standish,MI,48658,(989) 846-9561,43.976539,-83.959151
McDonald's,McDonald's - Muskegon,2237 Holton Road,Muskegon,MI,49445,(231) 744-8663,43.295894,-86.203155
McDonald's,McDonald's - Lutz,17757 N Dale Mabry,Lutz,FL,33548,(813) 968-6585,28.126898,-82.501692
McDonald's,McDonald's - North Little Rock,11001 Maumelle Blvd,North Little Rock,AR,72113,(501) 791-7053,34.82588,-92.383288
McDonald's,McDonald's - Freeport,923 Brazosport Blvd,Freeport,TX,77541,(979) 233-2381,28.969123,-95.371179
McDonald's,McDonald's - San Jose,2191 Monterey Highway,San Jose,CA,95125,(408) 279-0824,37.304719,-121.862853
McDonald's,McDonald's - Fayetteville,1641 N College Ave,Fayetteville,AR,72701,(479) 521-1767,36.083752,-94.1563
McDonald's,McDonald's - Centralia,810 E Broadway,Centralia,IL,62801-3327,(618) 532-6511,38.526405,-89.12487
McDonald's,McDonald's - Kaneohe,45-480 Kaneohe Bay Drive,Kaneohe,HI,96744,(808) 233-4725,21.402491,-157.797779
McDonald's,McDonald's - Houston,11695 Gulf Freeway,Houston,TX,77034,(713) 910-5889,29.628996,-95.229044
McDonald's,McDonald's - Chester,13131 Kingston Ave,Chester,VA,23836,(804) 530-3453,37.346732,-77.342233
McDonald's,McDonald's - Williamsville,991 Ann Rutledge Drive,Williamsville,IL,62693,(217) 566-2011,39.961035,-89.56228
McDonald's,McDonald's - Tucker,1949 Mountain Industrial Boulevard,Tucker,GA,30084,(770) 414-4286,33.84085,-84.200359
McDonald's,McDonald's - Fairhope,10040 Country Rd 48 Wm#4333,Fairhope,AL,36533,(251) 990-7882,30.522224,-87.848923
McDonald's,McDonald's - Louisville,7426 S 3rd Street Road,Louisville,KY,40214-4371,(502) 367-1455,38.144809,-85.7772
McDonald's,McDonald's - Freeport,157 Merrick Rd,Freeport,NY,11520,(516) 623-1068,40.652676,-73.58728
McDonald's,McDonald's - Lake Placid,321 Us Hwy 27 S,Lake Placid,FL,33852,(863) 465-7177,27.293605,-81.357682
McDonald's,McDonald's - Magnolia,18630 Fm 1488,Magnolia,TX,77355,(281) 259-4200,30.21277,-95.753607
McDonald's,McDonald's - Scottsdale,5998 N Granite Reef Rd,Scottsdale,AZ,85250,(480) 607-4652,33.523554,-111.900488
McDonald's,McDonald's - Milwaukee,4925 W Hampton Ave,Milwaukee,WI,53218,(414) 616-9862,43.104381,-87.97473
McDonald's,McDonald's - Lansing,2530 E Jolly Road,Lansing,MI,48911,(517) 882-4045,42.682444,-84.515586
McDonald's,McDonald's - Irving,4100 W Airport Fwy,Irving,TX,75062,(972) 870-0952,32.834827,-97.006316
McDonald's,McDonald's - Chicago,65th & Western,Chicago,IL,60636,(773) 434-6048,41.77516,-87.68319
McDonald's,McDonald's - Petaluma,981 Lakeville Hwy,Petaluma,CA,94952-3329,(707) 769-1862,38.235634,-122.623001
McDonald's,McDonald's - Oxford,400 Commons Drived,Oxford,PA,19363,(610) 998-9270,39.796094,-75.976494
McDonald's,McDonald's - Irvington,783 Springfield Ave,Irvington,NJ,7111,(973) 373-9194,40.728542,-74.218002
McDonald's,McDonald's - Xenia,431 W Main St,Xenia,OH,45385-2809,(937) 372-1763,39.683831,-83.936989
McDonald's,McDonald's - Las Vegas,900 S Rampart,Las Vegas,NV,89145,(702) 940-5469,36.161421,-115.291036
McDonald's,McDonald's - Neenah,102 E Bell St,Neenah,WI,54956-4153,(920) 722-6666,44.157289,-88.463345
McDonald's,McDonald's - Seymour,11416 Chapman Hwy,Seymour,TN,37865,(865) 609-1493,35.870289,-83.755404
McDonald's,McDonald's - El Paso,2401 N Mesa St,El Paso,TX,79902,(915) 532-2500,31.774944,-106.501849
